update,replay_size,qf1_loss,qf2_loss,policy_loss,alpha,alpha_loss,target_entropy_internal,target_entropy_paper,q_target_mean,q_target_std,policy_mean_abs,policy_log_std_mean,train_update
37,41831,9.962531089782715,10.001334190368652,-14.747332572937012,0.0032259542495012283,191.3441619873047,-9.0,9.0,14.258548736572266,11.478507041931152,3.9074249267578125,-0.9094355702400208,5059
38,41831,0.3030776381492615,0.3470153510570526,-15.035847663879395,0.0032291985116899014,182.89892578125,-9.0,9.0,14.394906044006348,11.033422470092773,3.816859006881714,-0.8838949799537659,5060
39,41831,0.2645197808742523,0.2558898329734802,-15.267538070678711,0.003232453716918826,181.0938720703125,-9.0,9.0,14.585589408874512,11.522255897521973,3.813462018966675,-0.8384455442428589,5061
40,41831,0.24654783308506012,0.28474029898643494,-14.728352546691895,0.0032357184682041407,177.7464599609375,-9.0,9.0,14.075546264648438,11.135150909423828,3.7962875366210938,-0.8078721761703491,5062
41,41831,0.3060300648212433,0.3488894999027252,-16.135013580322266,0.0032389925327152014,176.4872589111328,-9.0,9.0,15.458168983459473,11.420655250549316,3.785961389541626,-0.7600274682044983,5063
42,41831,0.2731707990169525,0.27953895926475525,-15.150476455688477,0.00324227474629879,169.54185485839844,-9.0,9.0,14.46108627319336,10.855880737304688,3.730634927749634,-0.7334228157997131,5064
43,41831,0.47131219506263733,0.5032493472099304,-13.100845336914062,0.003245564876124263,187.307373046875,-9.0,9.0,12.353874206542969,10.124476432800293,3.965830087661743,-0.6752403378486633,5065
44,41831,0.320971816778183,0.3356409966945648,-14.883818626403809,0.00324886292219162,162.01724243164062,-9.0,9.0,14.195027351379395,10.995195388793945,3.6772632598876953,-0.6367019414901733,5066
45,41831,0.23300032317638397,0.23958748579025269,-14.104155540466309,0.0032521674875169992,156.13658142089844,-9.0,9.0,13.433080673217773,10.536998748779297,3.624340534210205,-0.6019240617752075,5067
46,41831,1.6175097227096558,1.4379554986953735,-16.14666748046875,0.0032554783392697573,136.8680419921875,-9.0,9.0,15.5631742477417,11.487540245056152,3.3689520359039307,-0.6151580810546875,5068
47,41831,0.29425427317619324,0.3129323422908783,-15.718829154968262,0.0032587943132966757,122.79864501953125,-9.0,9.0,15.215063095092773,10.8739595413208,3.2023847103118896,-0.5775965452194214,5069
48,41831,0.24021050333976746,0.2773456573486328,-15.86848258972168,0.003262115176767111,122.22108459472656,-9.0,9.0,15.315933227539062,11.591739654541016,3.2378005981445312,-0.5422624349594116,5070
49,41831,0.299547404050827,0.31306302547454834,-14.96132755279541,0.0032654409296810627,120.15641784667969,-9.0,9.0,14.343144416809082,10.678655624389648,3.2068350315093994,-0.49184006452560425,5071
50,41831,0.2573120594024658,0.23052169382572174,-15.123165130615234,0.003268771804869175,117.34607696533203,-9.0,9.0,14.629658699035645,11.023083686828613,3.2072598934173584,-0.4865562915802002,5072
51,41831,0.2195461392402649,0.2187839150428772,-14.885601043701172,0.0032721073366701603,114.16322326660156,-9.0,9.0,14.372516632080078,11.077933311462402,3.1596055030822754,-0.4671388268470764,5073
52,41831,0.2504546344280243,0.2636246681213379,-14.922809600830078,0.003275447990745306,97.91439819335938,-9.0,9.0,14.494693756103516,10.922287940979004,2.9288108348846436,-0.47596508264541626,5074
53,41831,0.2280607372522354,0.25982901453971863,-15.05215835571289,0.0032787921372801065,86.93746948242188,-9.0,9.0,14.67013168334961,11.32541561126709,2.8123509883880615,-0.4692201614379883,5075
54,41831,0.45030874013900757,0.49919259548187256,-15.03310489654541,0.0032821395434439182,82.43998718261719,-9.0,9.0,14.55288028717041,11.260138511657715,2.740981340408325,-0.47189584374427795,5076
55,41831,0.25486040115356445,0.2556297481060028,-13.92286491394043,0.0032854904420673847,82.75743103027344,-9.0,9.0,13.394221305847168,10.740327835083008,2.7775542736053467,-0.45770755410194397,5077
56,41831,0.2394273728132248,0.24161922931671143,-14.344682693481445,0.0032888464629650116,79.97998046875,-9.0,9.0,13.734933853149414,11.00677490234375,2.7009239196777344,-0.4537285268306732,5078
57,41831,0.2601654529571533,0.3028590679168701,-16.135234832763672,0.0032922057434916496,62.115848541259766,-9.0,9.0,15.676407814025879,11.69603157043457,2.435046434402466,-0.4732860028743744,5079
58,41831,0.2378486692905426,0.25212791562080383,-15.610193252563477,0.0032955685164779425,60.53852081298828,-9.0,9.0,15.145471572875977,11.245027542114258,2.485964298248291,-0.46911385655403137,5080
59,41831,0.22931484878063202,0.29657500982284546,-16.663272857666016,0.0032989331521093845,51.407081604003906,-9.0,9.0,16.234256744384766,11.100798606872559,2.3403875827789307,-0.48285847902297974,5081
60,41831,0.20746570825576782,0.23046940565109253,-15.583366394042969,0.0033023012802004814,46.41600799560547,-9.0,9.0,15.11107349395752,10.996275901794434,2.2522659301757812,-0.5079193115234375,5082
61,41831,0.251913845539093,0.24159346520900726,-15.583662033081055,0.0033056726679205894,53.82923889160156,-9.0,9.0,14.888683319091797,11.444822311401367,2.360985279083252,-0.4808658957481384,5083
62,41831,0.2145380824804306,0.2080666720867157,-13.965314865112305,0.0033090475481003523,49.280670166015625,-9.0,9.0,13.345783233642578,10.707895278930664,2.316542148590088,-0.48293203115463257,5084
63,41831,0.348211407661438,0.3625907599925995,-15.270655632019043,0.00331242592073977,48.518089294433594,-9.0,9.0,14.686741828918457,11.183501243591309,2.266507148742676,-0.504263162612915,5085
64,41831,0.25717708468437195,0.26922935247421265,-15.422691345214844,0.003315806156024337,37.23039245605469,-9.0,9.0,14.968626976013184,11.012186050415039,2.131345272064209,-0.5279682874679565,5086
